id,pharmacy_id,drug_code,batch_number,expiry_date,quantity_on_hand,minimum_stock,unit_cost,days_to_expiry,value_at_risk_aed,tier
78e5027f-da63-4091-bede-5c7961b9b770,3b42936b-7b0f-4d51-806d-8ac6eab5009c,DQ6-3173-03600-02,SIM-B-FSCAMB-DQ6317303600-HEALTHY-050,2026-11-02,9,38,187,135,1683,WARNING
814d642e-cee9-4d04-a6b4-5778520e2cf8,3b42936b-7b0f-4d51-806d-8ac6eab5009c,E15-D372-14771-01,SIM-B-FSCAMB-E15D37214771-HEALTHY-207,2026-11-02,16,22,123.28,135,1972.48,WARNING
69da8faa-8d05-4cd5-b8e8-2d51e9093249,0084942a-7f9c-4342-a2ef-afdd30ce7796,H07-4531-00333-01,ENH-MAIN-00973,2026-11-03,61,17,90.88,136,5543.68,WARNING
23fb68e0-d35e-4dcb-b84d-f6bea1233e5c,f1c21a7b-b096-4416-ae32-343bb5fac048,C80-0709-02879-01,ENH-FGH-MAIN-01736,2026-11-03,14,14,73.65,136,1031.1,WARNING
52ab6da0-aea0-416e-b1ee-efdce43fc982,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,EC5-C450-02278-01,SIM-B-FGHEME-EC5C45002278-HEALTHY-080,2026-11-03,156,62,1.46,136,227.76,WARNING
9d2f23f4-dbe5-4de5-8ff6-22745ecc6fd0,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EY2-C608-05397-01,SIM-B-FGHORP-EY2C60805397-HEALTHY-238,2026-11-03,459,55,2.01,136,922.59,WARNING
6e144303-7884-482c-88e4-091ae49a5ca4,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,F69-2534-01461-01,SIM-B-FSCDIA-F69253401461-HEALTHY-195,2026-11-03,64,50,176.25,136,11280,WARNING
ec65111e-297d-492a-9438-d5ea5a243cdd,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,EC5-C446-00303-01,SIM-B-FSCDIA-EC5C44600303-HEALTHY-235,2026-11-03,311,69,1.29,136,401.19,WARNING
516ce903-08a4-45ea-b0ec-0873733d57f3,3b42936b-7b0f-4d51-806d-8ac6eab5009c,F67-5477-05003-01,SIM-B-FSCAMB-F67547705003-HEALTHY-129,2026-11-03,17,60,12.74,136,216.58,WARNING
dbcc9551-beab-4fd5-85cc-afe24b7821f8,b477cd79-c0e5-4dcf-9804-2be2ef47a936,J75-3798-04563-01,SIM-B-FRNRET-J75379804563-PRE_OOS-004,2026-11-03,57,53,480.3,136,27377.1,WARNING
a200c901-84b2-4e06-a168-89afa6915f0c,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,E55-6236-06412-01,SIM-B-FRNRET-E55623606412-HEALTHY-188,2026-11-03,181,46,30.4,136,5502.4,WARNING
a3152d60-77c2-4451-bb11-892dda40962e,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,J82-0131-03368-01,SIM-B-FRNRET-J82013103368-HEALTHY-344,2026-11-03,171,29,6.31,136,1079.01,WARNING
5e33ec48-0262-42ee-bd5e-652a22725feb,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,EA1-E285-20068-01,SIM-B-FRNRET-EA1E28520068-HEALTHY-059,2026-11-03,171,33,39.1,136,6686.1,WARNING
6a0a8717-b05f-422f-9381-b8a29756cfed,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,F24-5848-06058-02,SIM-B-FRNRET-F24584806058-HEALTHY-128,2026-11-03,51,38,66.4,136,3386.4,WARNING
6fe860d5-24c4-4c41-a99c-a7a4698fbb54,0084942a-7f9c-4342-a2ef-afdd30ce7796,F94-0042-00088-01,SIM-B-FALCON-F94004200088-HEALTHY-345,2026-11-03,34,42,54.88,136,1865.92,WARNING
9cca4f6b-cf6e-49d0-8ba0-dd4dded6b131,3b42936b-7b0f-4d51-806d-8ac6eab5009c,J36-4197-03644-01,SIM-B-FSCAMB-J36419703644-HEALTHY-005,2026-11-03,118,74,43,136,5074,WARNING
e2288c29-9bf4-410d-8ff4-3844de0405e8,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-D088-18710-01,ENH-MAIN-00457,2026-11-04,48,14,92.29,137,4429.92,WARNING
928ca3be-3dbb-4c4d-b068-738a6bcb07ba,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E44-0538-02988-01,SIM-B-FGHORP-E44053802988-HEALTHY-311,2026-11-04,35,71,45.36,137,1587.6,WARNING
5a9e184d-b343-4442-8963-81e7c1aaf987,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,J38-6179-06365-01,SIM-B-FSCDIA-J38617906365-HEALTHY-164,2026-11-04,46,20,24.7,137,1136.2,WARNING
5b403eaa-0b36-48a1-814c-fb8310fc6c9d,64b87f0b-d7de-46cc-9900-026be05d37d0,J36-4197-03643-02,SIM-B-FSCDAY-J36419703643-HEALTHY-023,2026-11-04,169,33,40,137,6760,WARNING
f94d5773-2f67-4c98-8d92-c4f683e09c07,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,EC5-E485-19220-01,SIM-B-FRNRET-EC5E48519220-HEALTHY-246,2026-11-04,69,55,1.15,137,79.35,WARNING
f04545a3-ccba-415c-bdfc-77ae1fedfa6f,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,EY2-D524-18087-01,SIM-B-FRNRET-EY2D52418087-HEALTHY-278,2026-11-04,35,50,5.24,137,183.4,WARNING
72bcb11f-84d5-4761-855d-1ba55d61d3c4,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,J21-6230-04973-01,SIM-B-FRNRET-J21623004973-HEALTHY-085,2026-11-04,156,47,1.14,137,177.84,WARNING
3975b08c-c8f0-4571-8dde-643be2c9481c,63078148-c8f6-4537-b3f2-edcec7fd1bd4,F27-7891-06467-01,SIM-B-FRNRET-F27789106467-HEALTHY-080,2026-11-04,64,21,84.03,137,5377.92,WARNING
ca14d56e-9155-4583-a486-26adb8824aab,3b42936b-7b0f-4d51-806d-8ac6eab5009c,J95-3239-03706-01,SIM-B-FSCAMB-J95323903706-PRE_OOS-022,2026-11-04,13,35,1.1,137,14.3,WARNING
024a323a-e6e1-4e5c-bd76-1c6c971aa6a0,f1c21a7b-b096-4416-ae32-343bb5fac048,F91-D775-18716-01,SIM-B-FGHMAI-F91D77518716-HEALTHY-303,2026-11-05,172,76,43.02,138,7399.44,WARNING
eceb9700-297e-45b9-a02e-0bee3ff415b8,f1c21a7b-b096-4416-ae32-343bb5fac048,FT0-E036-19391-01,SIM-B-FGHMAI-FT0E03619391-HEALTHY-361,2026-11-05,120,76,5.06,138,607.2,WARNING
278bce77-4fbe-4802-a28d-2ad8af4b0e50,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,J82-0131-03368-01,SIM-B-FGHEME-J82013103368-HEALTHY-146,2026-11-05,152,64,6.31,138,959.12,WARNING
c2ee65bb-f355-4e01-9f32-5aa6e40c9ebd,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,E50-B636-13360-01,SIM-B-FSCDIA-E50B63613360-HEALTHY-092,2026-11-05,134,63,34.3,138,4596.2,WARNING
8825c971-ca87-4404-ad38-7f140d4042a2,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,F91-D374-17668-01,SIM-B-FSCDIA-F91D37417668-HEALTHY-093,2026-11-05,99,28,4.32,138,427.68,WARNING
4a3ba31f-1dbf-45df-b6d3-90d9cb8787ae,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,E11-0700-00788-01,SIM-B-FSCDIA-E11070000788-HEALTHY-122,2026-11-05,165,61,13.76,138,2270.4,WARNING
aa40cdd5-2911-4761-b8a4-5bc0c6b0695f,496cd94e-4f16-4a63-a599-7da8e75020a4,EV8-A451-08654-01,SIM-B-FRNRET-EV8A45108654-HEALTHY-255,2026-11-05,193,48,1.41,138,272.13,WARNING
ef17d40b-3c0f-46db-82e9-1b4cb87d3835,496cd94e-4f16-4a63-a599-7da8e75020a4,DQ6-0739-00850-01,SIM-B-FRNRET-DQ6073900850-LOW_STOCK-013,2026-11-05,23,60,0.61,138,14.03,WARNING
54c3caf7-028d-4348-bd52-076ed6026c6d,63078148-c8f6-4537-b3f2-edcec7fd1bd4,J23-3598-01095-02,SIM-B-FRNRET-J23359801095-HEALTHY-114,2026-11-05,64,39,2.89,138,184.96,WARNING
543a52de-6047-4949-9906-4f08af610fe3,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,F27-3776-05666-01,SIM-B-FRNRET-F27377605666-HEALTHY-151,2026-11-05,88,22,41.5,138,3652,WARNING
318dd1c3-6fa1-4f72-befe-18db20bbb2ba,0084942a-7f9c-4342-a2ef-afdd30ce7796,F26-4923-03210-01,SIM-B-FALCON-F26492303210-HEALTHY-354,2026-11-05,9,50,62.25,138,560.25,WARNING
2b4d6c32-e92a-45d3-a927-e444dbec3b26,f1c21a7b-b096-4416-ae32-343bb5fac048,F91-E115-19588-01,SIM-B-FGHMAI-F91E11519588-HEALTHY-322,2026-11-05,141,59,10.35,138,1459.35,WARNING
7af099fc-082d-4677-86d9-ea1b01b3f354,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,J23-3575-04325-01,SIM-B-FSCDIA-J23357504325-HEALTHY-157,2026-11-06,76,34,0.08,139,6.08,WARNING
628df8f4-5ea8-4def-bc7b-2f2ea72fb835,496cd94e-4f16-4a63-a599-7da8e75020a4,F74-1687-03274-01,SIM-B-FRNRET-F74168703274-HEALTHY-322,2026-11-06,80,23,177.72,139,14217.6,WARNING
07ad7aee-574d-4430-a89b-3ce1bb6bcbbc,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,J82-0611-00679-01,SIM-B-FRNRET-J82061100679-PRE_OOS-004,2026-11-06,51,51,4.39,139,223.89,WARNING
cd0e1ddf-089b-400a-9eab-45ac32e05667,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,J90-5044-00483-01,SIM-B-FRNRET-J90504400483-HEALTHY-050,2026-11-06,114,60,11.18,139,1274.52,WARNING
43ba1f3a-a5cf-424c-affe-668fdd456f3d,63078148-c8f6-4537-b3f2-edcec7fd1bd4,FB4-A495-11169-01,SIM-B-FRNRET-FB4A49511169-PRE_OOS-023,2026-11-06,7,16,36.5,139,255.5,WARNING
771233cb-e808-43be-88e7-6a2845c03cb5,0084942a-7f9c-4342-a2ef-afdd30ce7796,DO2-B759-13541-02,SIM-B-FALCON-DO2B75913541-HEALTHY-228,2026-11-06,73,69,52,139,3796,WARNING
822f6ec5-0183-46a2-b4ec-ea61256dec36,0084942a-7f9c-4342-a2ef-afdd30ce7796,F26-1673-00132-02,SIM-B-FALCON-F26167300132-HEALTHY-332,2026-11-06,13,41,84.41,139,1097.33,WARNING
1ca22228-b8a5-415f-ac13-cb8201720315,64b87f0b-d7de-46cc-9900-026be05d37d0,J76-3796-01380-02,SIM-B-FSCDAY-J76379601380-PRE_OOS-017,2026-11-06,70,65,1097.33,139,76813.1,WARNING
9de5a2ac-4aba-4232-8bfe-98a44ac2ca19,0084942a-7f9c-4342-a2ef-afdd30ce7796,FT0-5555-12976-02,SIM-B-FALCON-FT0555512976-PRE_OOS-010,2026-11-06,35,35,14000,139,490000,WARNING
c9c1ef42-624d-41b8-ad4b-889af3405a2b,64ff710c-c989-40e3-85a9-f7dbf941e486,P92-8145-03496-01,BASE-ER-00797,2026-11-07,50,17,28.74,140,1437,WARNING
99b26f6f-9bef-49b3-8483-4124551260c2,0084942a-7f9c-4342-a2ef-afdd30ce7796,O99-6654-08648-02,ENH-MAIN-01154,2026-11-07,8,4,151.18,140,1209.44,WARNING
41a65f32-596c-44ab-a1c5-4d3d0f32995b,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,H92-1145-04438-01,BASE-ER-02309,2026-11-07,15,8,92.86,140,1392.9,WARNING
b21ae884-aa5c-4207-a301-014a94197ae0,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,E40-5326-01988-01,BASE-GENE-02708,2026-11-07,35,11,41.13,140,1439.55,WARNING
ca497b47-1484-493f-a3fe-8552a6981a7f,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J82-6127-05085-01,SIM-B-FGHORP-J82612705085-HEALTHY-302,2026-11-07,90,53,10.65,140,958.5,WARNING
2567257c-e687-47e1-89db-0e0eda6c4f13,64b87f0b-d7de-46cc-9900-026be05d37d0,F98-A720-12250-01,SIM-B-FSCDAY-F98A72012250-HEALTHY-279,2026-11-07,72,62,7.7,140,554.4,WARNING
85b1ef38-e228-4353-b5e0-9158d9c77f02,3b42936b-7b0f-4d51-806d-8ac6eab5009c,F91-D550-18359-01,SIM-B-FSCAMB-F91D55018359-HEALTHY-127,2026-11-07,212,50,1.98,140,419.76,WARNING
3a1d8ee6-660f-4c28-806c-d18a9c4ad8af,496cd94e-4f16-4a63-a599-7da8e75020a4,E49-2938-03389-01,SIM-B-FRNRET-E49293803389-PRE_OOS-010,2026-11-07,66,60,32,140,2112,WARNING
35d2bb23-9cf2-4d0f-8ca7-8221c78e512d,496cd94e-4f16-4a63-a599-7da8e75020a4,J81-0690-05307-01,SIM-B-FRNRET-J81069005307-PRE_OOS-001,2026-11-07,24,47,2.18,140,52.32,WARNING
11c87035-15c5-45ea-a175-59085fc46c92,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,J23-3579-04319-01,SIM-B-FRNRET-J23357904319-HEALTHY-304,2026-11-07,23,46,8.45,140,194.35,WARNING
cf371500-652a-4c49-a68a-ec66226e358a,0084942a-7f9c-4342-a2ef-afdd30ce7796,J39-3701-05313-02,SIM-B-FALCON-J39370105313-HEALTHY-045,2026-11-07,277,76,0.54,140,149.58,WARNING
0d734c80-da5c-47e9-829c-ae818b07cdc0,63078148-c8f6-4537-b3f2-edcec7fd1bd4,FT0-4636-01340-01,SIM-B-FRNRET-FT0463601340-HEALTHY-292,2026-11-07,445,40,0.33,140,146.85,WARNING
757e2faf-5f7f-45a5-a49e-2c7353401fe3,f1c21a7b-b096-4416-ae32-343bb5fac048,EE6-A329-10898-01,SIM-B-FGHMAI-EE6A32910898-HEALTHY-004,2026-11-07,50,58,6.5,140,325,WARNING
b12fa9ab-360d-48ec-bdb7-a5bd6af1486d,f1c21a7b-b096-4416-ae32-343bb5fac048,J82-6675-04297-01,SIM-B-FGHMAI-J82667504297-HEALTHY-093,2026-11-07,186,28,2.16,140,401.76,WARNING
85cbb192-f56f-4b14-9f5d-d9ec576c4410,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E76-7365-07341-01,BASE-COMM-06318,2026-11-08,11,4,264.04,141,2904.44,WARNING
5f7e89c5-41ec-4373-bc95-2422923cd463,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,FS6-A697-11597-01,SIM-B-FGHEME-FS6A69711597-HEALTHY-108,2026-11-08,95,37,33,141,3135,WARNING
ce1fc7be-fcf4-4592-bda0-fa0aa7a90663,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E43-2719-01111-01,SIM-B-FGHORP-E43271901111-HEALTHY-254,2026-11-08,120,21,11.86,141,1423.2,WARNING
433a8948-e2b9-4e6e-b9f2-4f3f2345ab90,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,J23-3586-02907-01,SIM-B-FSCONC-J23358602907-HEALTHY-076,2026-11-08,217,21,0.28,141,60.76,WARNING
e0bbd7a9-67ed-47bb-9b23-14a379f53862,3ac8d640-6143-48b1-847a-ec720633e254,F91-D814-19586-01,SIM-B-FSCCAR-F91D81419586-PRE_OOS-015,2026-11-08,54,64,2.26,141,122.04,WARNING
b542fc4c-9695-4190-9b44-04d0ca32d4d2,3b42936b-7b0f-4d51-806d-8ac6eab5009c,F27-2580-01392-01,SIM-B-FSCAMB-F27258001392-HEALTHY-011,2026-11-08,183,39,44,141,8052,WARNING
84f26730-1c73-4e98-a55d-900c4fe5d874,b477cd79-c0e5-4dcf-9804-2be2ef47a936,J23-3596-03613-03,SIM-B-FRNRET-J23359603613-HEALTHY-283,2026-11-08,103,29,1.25,141,128.75,WARNING
2723324c-dc9d-45fa-bad6-038f5f1e758c,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E17-1631-05202-01,SIM-B-FRNRET-E17163105202-LOW_STOCK-028,2026-11-08,45,57,14.7,141,661.5,WARNING
e3ae1d40-538d-439b-8e53-22eeeae9aacc,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,J89-5292-05626-01,SIM-B-FRNRET-J89529205626-HEALTHY-065,2026-11-08,106,23,15,141,1590,WARNING
e9b9c1a0-d1f2-490f-9624-63302e6d7369,0084942a-7f9c-4342-a2ef-afdd30ce7796,J36-4197-03644-01,SIM-B-FALCON-J36419703644-HEALTHY-090,2026-11-08,119,69,43,141,5117,WARNING
e82aad52-95f8-4f5b-9e1d-9f83a9fb10db,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,N92-1163-05200-01,BASE-OR-01485,2026-11-09,53,17,21.88,142,1159.64,WARNING
cd2a4986-cd49-4167-b78e-454f22d5e64d,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,E55-3093-03603-01,SIM-B-FGHEME-E55309303603-LOW_STOCK-002,2026-11-09,29,51,56.25,142,1631.25,WARNING
2d207a22-fe47-4e2f-b0f9-e4161f23e25a,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J30-6918-00303-01,SIM-B-FGHORP-J30691800303-HEALTHY-073,2026-11-09,438,54,1.94,142,849.72,WARNING
3c7478f1-94c3-45f3-b0ec-7154fc089119,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,J81-5393-03528-01,SIM-B-FSCDIA-J81539303528-HEALTHY-047,2026-11-09,199,46,2.82,142,561.18,WARNING
ac59332d-0170-453d-8dd3-296989b22c24,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,F91-E136-19703-01,SIM-B-FSCDIA-F91E13619703-PRE_OOS-025,2026-11-09,52,54,2.48,142,128.96,WARNING
832b053b-e228-43e2-9456-d005cf5d4c6b,3ac8d640-6143-48b1-847a-ec720633e254,J76-2399-00157-02,SIM-B-FSCCAR-J76239900157-HEALTHY-117,2026-11-09,30,51,157,142,4710,WARNING
9a8b8fe3-c4e4-4501-83fc-18398f907c03,3ac8d640-6143-48b1-847a-ec720633e254,EW2-A397-11089-01,SIM-B-FSCCAR-EW2A39711089-HEALTHY-153,2026-11-09,179,44,2.5,142,447.5,WARNING
e78d435f-8916-44c3-aa9a-e439e51dc27f,64b87f0b-d7de-46cc-9900-026be05d37d0,J82-5866-01050-01,SIM-B-FSCDAY-J82586601050-LOW_STOCK-014,2026-11-09,18,40,20.26,142,364.68,WARNING
ef1bb1ea-2214-48b0-ae70-ee712f4dcf03,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,F26-2989-00326-01,SIM-B-FRNRET-F26298900326-HEALTHY-117,2026-11-09,60,47,96.9,142,5814,WARNING
257c5c9a-2dc1-46dd-a5d5-56cf5e10f0ef,63078148-c8f6-4537-b3f2-edcec7fd1bd4,EV7-B112-12257-01,SIM-B-FRNRET-EV7B11212257-HEALTHY-174,2026-11-09,103,34,41.44,142,4268.32,WARNING
e610046a-91c2-4146-97ce-709f4aaf30f9,63078148-c8f6-4537-b3f2-edcec7fd1bd4,E12-0698-04619-01,SIM-B-FRNRET-E12069804619-HEALTHY-326,2026-11-09,8,55,600,142,4800,WARNING
89bdc3d0-45a2-444e-be5d-0901655b2e54,63078148-c8f6-4537-b3f2-edcec7fd1bd4,F33-4506-03186-01,SIM-B-FRNRET-F33450603186-HEALTHY-286,2026-11-09,137,23,1.87,142,256.19,WARNING
a3204b6f-4c1f-4fbf-9d42-51def6b1cacb,0084942a-7f9c-4342-a2ef-afdd30ce7796,J81-1483-00886-01,SIM-B-FALCON-J81148300886-HEALTHY-072,2026-11-09,96,55,33.51,142,3216.96,WARNING
bcf857ce-054b-4a4b-a9b4-124c225100b8,0084942a-7f9c-4342-a2ef-afdd30ce7796,J21-6230-04973-01,SIM-B-FALCON-J21623004973-HEALTHY-152,2026-11-09,147,41,1.14,142,167.58,WARNING
87733695-3f1b-4298-aa43-ec09ee258485,64ff710c-c989-40e3-85a9-f7dbf941e486,F67-5771-01099-01,SIM-B-EMERGE-F67577101099-HEALTHY-297,2026-11-09,90,56,19.12,142,1720.8,WARNING
72f1fa68-d288-4ff9-ad56-409fe9be1ca3,64ff710c-c989-40e3-85a9-f7dbf941e486,EK6-A369-10935-01,SIM-B-EMERGE-EK6A36910935-HEALTHY-354,2026-11-09,56,68,7.47,142,418.32,WARNING
50326d8b-3d60-4323-a77c-94c541143627,64ff710c-c989-40e3-85a9-f7dbf941e486,F67-5477-05016-01,SIM-B-EMERGE-F67547705016-LOW_STOCK-031,2026-11-09,10,77,18.27,142,182.7,WARNING
098733e3-0996-4367-afef-6bc98175b9f0,0084942a-7f9c-4342-a2ef-afdd30ce7796,B08-7152-09334-02,ENH-MAIN-00173,2026-11-10,18,8,70.11,143,1261.98,WARNING
049651be-fe5d-48aa-9d4f-1b4a8ecf86f8,0084942a-7f9c-4342-a2ef-afdd30ce7796,D81-1232-03907-03,ENH-MAIN-00350,2026-11-10,568,144,2.45,143,1391.6,WARNING
ed98498b-d198-401d-b93c-f35121b5895b,f1c21a7b-b096-4416-ae32-343bb5fac048,J30-7058-00730-01,SIM-B-FGHMAI-J30705800730-HEALTHY-061,2026-11-10,358,27,0.48,143,171.84,WARNING
7149b3af-cc66-4f51-a585-71467899717e,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,A41-0522-00594-01,BASE-OR-01444,2026-11-10,3,11,27.47,143,82.41,WARNING
f1fa7198-4edf-43c6-9595-d9ec0bbd22b3,d84f043a-6753-445a-afd9-df51c677189d,IP6-6033-02746-02,ENH-FGH-ICU-04128,2026-11-10,53,30,19.6,143,1038.8,WARNING
9aa4e704-b0b2-46d0-9b89-d9739e480edd,f1c21a7b-b096-4416-ae32-343bb5fac048,F26-3597-03828-01,SIM-B-FGHMAI-F26359703828-PRE_OOS-006,2026-11-10,28,31,67.53,143,1890.84,WARNING
f8e9b1cf-aea8-48fc-ae58-bbd988cbf0af,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,FQ8-A659-11401-01,SIM-B-FGHEME-FQ8A65911401-HEALTHY-315,2026-11-10,168,52,2.38,143,399.84,WARNING
42e6e777-92ab-41a7-929e-85ea55e04aa7,64b87f0b-d7de-46cc-9900-026be05d37d0,J81-1482-00884-03,SIM-B-FSCDAY-J81148200884-HEALTHY-270,2026-11-10,144,58,1.7,143,244.8,WARNING
407041f0-3c4e-46c8-b83a-fc32f27d5791,64b87f0b-d7de-46cc-9900-026be05d37d0,J23-3579-04319-01,SIM-B-FSCDAY-J23357904319-LOW_STOCK-012,2026-11-10,12,42,8.45,143,101.4,WARNING
b55dac04-060d-4353-ba00-7dd49a1eb655,496cd94e-4f16-4a63-a599-7da8e75020a4,E93-3984-00960-01,SIM-B-FRNRET-E93398400960-HEALTHY-177,2026-11-10,51,44,82.72,143,4218.72,WARNING
898c8eca-71a5-405c-a4d5-a7c69c21a82f,b477cd79-c0e5-4dcf-9804-2be2ef47a936,J39-3701-05313-02,SIM-B-FRNRET-J39370105313-HEALTHY-138,2026-11-10,379,23,0.54,143,204.66,WARNING
7c0bb510-9ee1-49e2-a0aa-49a6d61c42e9,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-E379-20358-01,SIM-B-FALCON-F91E37920358-HEALTHY-248,2026-11-10,420,42,3.69,143,1549.8,WARNING
2d9d8dc7-f6ee-41cf-91e5-b2f453d94717,64ff710c-c989-40e3-85a9-f7dbf941e486,J23-3583-04165-01,SIM-B-EMERGE-J23358304165-HEALTHY-008,2026-11-10,124,32,8.49,143,1052.76,WARNING
b98bd86e-1aa5-452c-8bcc-09030fc6cbb6,b477cd79-c0e5-4dcf-9804-2be2ef47a936,I55-4429-05931-01,BASE-COMM-05312,2026-11-11,62,19,87.39,144,5418.18,WARNING
345b2341-22e9-4d64-9962-a5e0e8679b67,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,J91-1167-01850-01,SIM-B-FSCONC-J91116701850-HEALTHY-142,2026-11-11,89,80,23,144,2047,WARNING
e0e1773a-7ad6-4826-82ff-31a1b160e521,64b87f0b-d7de-46cc-9900-026be05d37d0,E45-7127-04971-01,SIM-B-FSCDAY-E45712704971-HEALTHY-059,2026-11-11,302,69,2.27,144,685.54,WARNING
83018f2e-c0d2-4732-9858-28e490d4530b,3b42936b-7b0f-4d51-806d-8ac6eab5009c,E15-D801-18787-01,SIM-B-FSCAMB-E15D80118787-HEALTHY-197,2026-11-11,92,35,2.14,144,196.88,WARNING
6ce3c9f6-d2b5-48ac-96c1-91dba53e2ec7,63078148-c8f6-4537-b3f2-edcec7fd1bd4,E93-4075-03669-01,SIM-B-FRNRET-E93407503669-LOW_STOCK-009,2026-11-11,31,36,7.15,144,221.65,WARNING
2db3f660-86bd-4887-9ff2-d6474e2e6add,64ff710c-c989-40e3-85a9-f7dbf941e486,J82-A107-03887-01,SIM-B-EMERGE-J82A10703887-HEALTHY-211,2026-11-11,76,58,13.29,144,1010.04,WARNING
8f4853fe-9f2e-488d-90cf-223620d9f85a,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J23-3592-00512-01,SIM-B-FGHORP-J23359200512-HEALTHY-061,2026-11-12,297,39,0.34,145,100.98,WARNING
57a81666-32c2-4042-ae45-2f1fe5ef24ec,3b42936b-7b0f-4d51-806d-8ac6eab5009c,EC5-B005-00169-01,SIM-B-FSCAMB-EC5B00500169-HEALTHY-018,2026-11-12,56,45,13.42,145,751.52,WARNING
e5718c42-8d0a-464f-a816-419da25d106c,b477cd79-c0e5-4dcf-9804-2be2ef47a936,J23-3577-04360-01,SIM-B-FRNRET-J23357704360-HEALTHY-266,2026-11-12,192,32,1.1,145,211.2,WARNING
9ca785cf-3bab-4483-bc89-dbe5deef4ce7,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,J39-3702-05315-02,SIM-B-FRNRET-J39370205315-HEALTHY-002,2026-11-12,147,45,31.06,145,4565.82,WARNING
1855e465-8453-4fe8-803e-4712bb59384f,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,E41-4996-08053-01,SIM-B-FRNRET-E41499608053-HEALTHY-319,2026-11-12,17,36,285,145,4845,WARNING
a91a7950-04aa-4435-a865-0e8a3ed55b57,0084942a-7f9c-4342-a2ef-afdd30ce7796,EC5-C454-04003-04,SIM-B-FALCON-EC5C45404003-HEALTHY-196,2026-11-12,313,75,0.84,145,262.92,WARNING
1ba3e52f-990d-4f23-9f60-26724b96dcc0,0084942a-7f9c-4342-a2ef-afdd30ce7796,J23-3596-03616-02,SIM-B-FALCON-J23359603616-HEALTHY-065,2026-11-12,321,63,1.02,145,327.42,WARNING
3ac3e619-3988-4b98-9433-6893ca175b27,f1c21a7b-b096-4416-ae32-343bb5fac048,N37-2586-05557-01,ENH-FGH-MAIN-01442,2026-11-13,62,18,82.94,146,5142.28,WARNING
674eda43-4a90-4472-8d38-daec3e3df5a6,3ac8d640-6143-48b1-847a-ec720633e254,A77-1089-00760-01,ENH-FSC-CARD-03648,2026-11-13,3,4,212.87,146,638.61,WARNING
963bfdc6-b6eb-403d-9396-f6bac3d8eb7c,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J23-3598-01095-01,SIM-B-FGHORP-J23359801095-HEALTHY-063,2026-11-13,485,30,3.04,146,1474.4,WARNING
d1b0395a-0c3f-46fa-a48d-6d7499f1ec53,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,DQ0-6232-06404-02,SIM-B-FGHORP-DQ0623206404-PRE_OOS-007,2026-11-13,58,68,11.49,146,666.42,WARNING
