id,pharmacy_id,drug_code,batch_number,expiry_date,quantity_on_hand,minimum_stock,maximum_stock,unit_cost,inventory_status,received_date,storage_location,days_to_expiry,inventory_value_aed,stock_status
81800efe-4482-4be7-b66f-b8ad7e7da9ef,0084942a-7f9c-4342-a2ef-afdd30ce7796,AJ1-B142-05377-01,ENH-MAIN-00201,2026-11-01,61,18,131,90.67,ACTIVE,2025-11-18,MAIN STORE,134,5530.87,NEAR_EXPIRY_WARNING
801430cd-5a1b-4c1d-b815-ea7d20505724,0084942a-7f9c-4342-a2ef-afdd30ce7796,AM8-9289-06589-01,ENH-MAIN-01117,2029-10-12,4,4,28,243.17,ACTIVE,2025-07-06,SHELF A,1210,972.68,LOW_STOCK
6249f560-14d0-4948-9b92-71b5413eee35,0084942a-7f9c-4342-a2ef-afdd30ce7796,AM8-D343-17563-01,ENH-MAIN-00606,2028-09-09,2,2,19,184.83,ACTIVE,2025-12-21,SHELF A,812,369.66,LOW_STOCK
689b8ee3-e4e0-470d-8068-a8999f243642,0084942a-7f9c-4342-a2ef-afdd30ce7796,AM8-D592-05411-01,ENH-MAIN-01122,2026-12-21,0,4,34,151.89,ACTIVE,2025-07-16,MAIN STORE,184,0,OUT_OF_STOCK
8f088e0e-fe9b-4366-a64f-ae649661b9ae,0084942a-7f9c-4342-a2ef-afdd30ce7796,AM9-9010-09096-01,BASE-GENE-04227,2029-01-10,5,4,32,120.99,ACTIVE,2026-03-06,SHELF A,935,604.95,HEALTHY
a6caea76-ae92-46f3-9f18-3c7e3791d7c9,0084942a-7f9c-4342-a2ef-afdd30ce7796,AQ6-C313-14867-01,ENH-MAIN-00455,2028-12-12,58,15,113,78.38,ACTIVE,2025-09-07,SHELF A,906,4546.04,HEALTHY
6b8b020a-8458-4221-adc4-4c10e4022fa3,0084942a-7f9c-4342-a2ef-afdd30ce7796,AR6-7371-10512-02,ENH-MAIN-01193,2027-10-08,0,3,25,268.83,ACTIVE,2025-12-22,MAIN STORE,475,0,OUT_OF_STOCK
619aa6b5-086a-4bf8-a7b8-9a135bc0ed7d,0084942a-7f9c-4342-a2ef-afdd30ce7796,AS5-9418-04489-02,BASE-GENE-04448,2028-03-13,39,16,120,84.26,ACTIVE,2026-04-11,MAIN STORE,632,3286.14,HEALTHY
402fb128-ae45-4028-83d2-75e64092c325,0084942a-7f9c-4342-a2ef-afdd30ce7796,AS5-D917-03248-01,ENH-MAIN-00171,2027-03-25,0,3,27,334.01,ACTIVE,2025-12-12,FRIDGE,278,0,OUT_OF_STOCK
6bcf38a2-53ae-48d1-9ebb-604dc8d68e6e,0084942a-7f9c-4342-a2ef-afdd30ce7796,AS9-9073-08192-01,ENH-MAIN-00525,2028-01-31,0,3,23,90.01,ACTIVE,2026-01-04,FRIDGE,590,0,OUT_OF_STOCK
a15e818b-c9d9-4f4c-9cd6-23bf7ae627ea,0084942a-7f9c-4342-a2ef-afdd30ce7796,AT2-9111-02659-02,BASE-GENE-07960,2027-12-09,0,1,9,201.52,ACTIVE,2026-03-23,CONTROLLED ROOM,537,0,OUT_OF_STOCK
c823eff3-92f1-4973-a612-f1afb473ef05,0084942a-7f9c-4342-a2ef-afdd30ce7796,AU9-9366-09460-01,ENH-MAIN-00229,2027-09-01,0,1,12,285.69,ACTIVE,2025-11-06,FRIDGE,438,0,OUT_OF_STOCK
2209ddbb-987d-43c9-a273-892744fd301f,0084942a-7f9c-4342-a2ef-afdd30ce7796,AX7-A966-09134-01,ENH-MAIN-00449,2029-11-11,0,2,14,137.64,ACTIVE,2026-04-06,FRIDGE,1240,0,OUT_OF_STOCK
357255d2-6b12-4717-90bd-377546f3b91f,0084942a-7f9c-4342-a2ef-afdd30ce7796,AX7-B019-05532-01,ENH-MAIN-00517,2027-07-12,0,1,10,821.22,ACTIVE,2026-04-30,SHELF A,387,0,OUT_OF_STOCK
18876144-08e4-4bac-a0e0-47a88d9f75a3,0084942a-7f9c-4342-a2ef-afdd30ce7796,AZ6-9251-09594-02,ENH-MAIN-00221,2029-04-03,5,1,9,1752.11,ACTIVE,2025-08-02,HIGH VALUE CABINET,1018,8760.55,HEALTHY
182b6e02-e2bf-4a27-8453-0aa5d22b705f,0084942a-7f9c-4342-a2ef-afdd30ce7796,B08-0342-01056-01,ENH-MAIN-00233,2028-01-23,0,3,25,191.18,ACTIVE,2026-02-06,CONTROLLED ROOM,582,0,OUT_OF_STOCK
334f2c28-5470-42f5-a85d-30266accdee3,0084942a-7f9c-4342-a2ef-afdd30ce7796,B08-0346-03352-02,ENH-MAIN-00230,2026-10-24,0,5,37,78.1,ACTIVE,2025-11-07,MAIN STORE,126,0,OUT_OF_STOCK
5d5768b7-2bf9-4d5d-82ab-f9e2e15919ba,0084942a-7f9c-4342-a2ef-afdd30ce7796,B08-0351-04774-01,ENH-MAIN-00263,2026-11-11,0,1,5,217.21,ACTIVE,2025-09-03,FRIDGE,144,0,OUT_OF_STOCK
0108247c-c1ad-48d1-bffa-e6403d2556a0,0084942a-7f9c-4342-a2ef-afdd30ce7796,B08-3471-03967-01,ENH-MAIN-00439,2030-07-24,44,16,117,41,ACTIVE,2026-02-25,SHELF B,1495,1804,HEALTHY
d071c777-cd49-4173-853d-bf28334011ca,0084942a-7f9c-4342-a2ef-afdd30ce7796,B08-4159-04528-01,ENH-MAIN-00041,2028-06-10,48,13,93,29.96,ACTIVE,2025-12-01,FRIDGE,721,1438.08,HEALTHY
098733e3-0996-4367-afef-6bc98175b9f0,0084942a-7f9c-4342-a2ef-afdd30ce7796,B08-7152-09334-02,ENH-MAIN-00173,2026-11-10,18,8,61,70.11,ACTIVE,2025-08-21,MAIN STORE,143,1261.98,NEAR_EXPIRY_WARNING
d9439526-7459-4e87-906e-1178a833880c,0084942a-7f9c-4342-a2ef-afdd30ce7796,B08-7455-03834-01,ENH-MAIN-01151,2030-04-05,2,2,18,246.01,ACTIVE,2025-12-31,CONTROLLED ROOM,1385,492.02,LOW_STOCK
b602d9fc-a745-4871-af91-9e89e1828c68,0084942a-7f9c-4342-a2ef-afdd30ce7796,B08-7455-07174-01,ENH-MAIN-01183,2027-09-11,0,2,14,229.31,ACTIVE,2026-05-07,SHELF A,448,0,OUT_OF_STOCK
df2f3b72-8a34-4bcb-926b-eacdbae0e8e8,0084942a-7f9c-4342-a2ef-afdd30ce7796,B08-7576-03813-01,ENH-MAIN-00538,2030-01-26,1,1,10,721.69,ACTIVE,2025-08-30,CONTROLLED ROOM,1316,721.69,LOW_STOCK
a24c9f98-65f5-4600-9870-f627f2d4d988,0084942a-7f9c-4342-a2ef-afdd30ce7796,B09-3284-03811-01,ENH-MAIN-00244,2029-07-22,1,1,12,731.77,ACTIVE,2025-11-29,SHELF A,1128,731.77,LOW_STOCK
b895758f-9d89-44fd-bf74-de46d4563d7b,0084942a-7f9c-4342-a2ef-afdd30ce7796,B11-6623-04668-01,BASE-GENE-03642,2027-12-10,0,4,34,228.43,ACTIVE,2025-06-28,FRIDGE,538,0,OUT_OF_STOCK
ef0bb5ab-39be-46b5-8fd1-f8a56fad0bac,0084942a-7f9c-4342-a2ef-afdd30ce7796,B11-6711-02567-01,ENH-MAIN-00481,2030-07-26,4,2,19,191.15,ACTIVE,2026-01-06,CONTROLLED ROOM,1497,764.6,HEALTHY
7ec1686a-0696-4e24-97a2-c508e0fea29a,0084942a-7f9c-4342-a2ef-afdd30ce7796,B13-3090-03559-01,BASE-GENE-06865,2030-07-11,35,11,79,45.31,ACTIVE,2025-11-12,MAIN STORE,1482,1585.85,HEALTHY
ae8b023b-3d92-4e6f-9438-645863a1de93,0084942a-7f9c-4342-a2ef-afdd30ce7796,B16-2227-02613-01,ENH-MAIN-00453,2029-02-02,6,4,28,224.15,ACTIVE,2025-09-14,MAIN STORE,958,1344.9,HEALTHY
5c02ee69-70be-4017-89fe-e33af64248be,0084942a-7f9c-4342-a2ef-afdd30ce7796,B19-0367-03626-01,ENH-MAIN-00467,2029-02-28,3,1,5,313.88,ACTIVE,2026-04-16,MAIN STORE,984,941.64,HEALTHY
529ba1f4-4876-417b-b6d2-d3d24d2480f5,0084942a-7f9c-4342-a2ef-afdd30ce7796,B21-5027-03928-02,BASE-GENE-00757,2028-10-08,5,4,34,341.84,ACTIVE,2025-06-18,SHELF B,841,1709.2,HEALTHY
2d353da0-7226-4aff-ab20-9baa48b3c8fa,0084942a-7f9c-4342-a2ef-afdd30ce7796,B26-2622-03157-01,ENH-MAIN-00811,2029-03-26,14,4,34,322.47,ACTIVE,2025-08-24,SHELF B,1010,4514.58,HEALTHY
d9e9d06b-c3a5-4916-b3b7-37a7f5134381,0084942a-7f9c-4342-a2ef-afdd30ce7796,B28-7159-04300-01,ENH-MAIN-01160,2030-06-22,13,4,30,254.05,ACTIVE,2026-03-30,SHELF A,1463,3302.65,HEALTHY
716d7bbe-ee16-44f1-9167-868ca121d962,0084942a-7f9c-4342-a2ef-afdd30ce7796,B30-0846-01011-01,ENH-MAIN-00035,2027-10-16,0,1,7,269.53,ACTIVE,2025-10-14,SHELF A,483,0,OUT_OF_STOCK
f270a087-27ef-4660-9c1f-49d8b80bf21e,0084942a-7f9c-4342-a2ef-afdd30ce7796,B30-5624-01764-01,BASE-GENE-02461,2027-07-16,12,4,30,306.46,ACTIVE,2026-01-06,SHELF B,391,3677.52,HEALTHY
139eaf48-ccfc-4694-b3e2-fd1ab4660c1a,0084942a-7f9c-4342-a2ef-afdd30ce7796,B33-1319-01649-01,BASE-GENE-04434,2028-02-22,43,13,95,70.39,ACTIVE,2025-12-17,CONTROLLED ROOM,612,3026.77,HEALTHY
7dab617c-a0ca-4f1c-b111-37f139154fee,0084942a-7f9c-4342-a2ef-afdd30ce7796,B36-4371-05371-01,ENH-MAIN-00542,2029-01-26,556,147,1058,18.65,ACTIVE,2026-04-29,CONTROLLED ROOM,951,10369.4,HEALTHY
a840a1ee-32d9-4bc2-a7a7-a534121add0a,0084942a-7f9c-4342-a2ef-afdd30ce7796,B38-1603-03328-01,ENH-MAIN-00980,2029-02-11,52,16,120,48.91,ACTIVE,2025-10-16,MAIN STORE,967,2543.32,HEALTHY
5f8a8dfd-32c8-4141-97c4-8701b81de65a,0084942a-7f9c-4342-a2ef-afdd30ce7796,B44-0225-00164-01,ENH-MAIN-00527,2028-05-10,2,1,4,4023.22,ACTIVE,2025-08-12,HIGH VALUE CABINET,690,8046.44,HEALTHY
c9befc2c-271a-45ff-9d68-34358040a391,0084942a-7f9c-4342-a2ef-afdd30ce7796,B45-0990-02282-01,ENH-MAIN-00972,2029-04-23,10,3,23,243.16,ACTIVE,2026-04-10,MAIN STORE,1038,2431.6,HEALTHY
f1a098d8-547f-4da6-a55b-d7d83aeed901,0084942a-7f9c-4342-a2ef-afdd30ce7796,B46-0439-00938-01,BASE-GENE-02999,2029-02-21,440,112,806,17.81,ACTIVE,2025-11-10,CONTROLLED ROOM,977,7836.4,HEALTHY
23dc2644-b321-4bc5-a7df-f75188ee0965,0084942a-7f9c-4342-a2ef-afdd30ce7796,B46-3032-04167-01,ENH-MAIN-00858,2029-04-14,5,1,9,207.4,ACTIVE,2026-01-13,SHELF A,1029,1037,HEALTHY
9c99c999-6e23-4e93-bbc9-2f9c72169d29,0084942a-7f9c-4342-a2ef-afdd30ce7796,B46-3104-00807-01,BASE-GENE-03479,2030-12-28,11,5,36,273.52,ACTIVE,2025-09-15,MAIN STORE,1652,3008.72,HEALTHY
b4aeacb9-a543-4c2a-a04e-2ed40b526aa4,0084942a-7f9c-4342-a2ef-afdd30ce7796,B46-3628-02156-02,BASE-GENE-06722,2027-02-02,26,12,88,50.59,ACTIVE,2025-10-16,SHELF B,227,1315.34,HEALTHY
52b90106-d05b-47e4-8185-2f5721437f61,0084942a-7f9c-4342-a2ef-afdd30ce7796,B46-3970-02473-01,BASE-GENE-00889,2030-04-29,2,1,4,971.11,ACTIVE,2025-10-09,FRIDGE,1409,1942.22,HEALTHY
e8cf16ad-111b-4ccb-a22f-1e72a863f7df,0084942a-7f9c-4342-a2ef-afdd30ce7796,B46-4182-02280-02,ENH-MAIN-00158,2027-05-27,0,1,7,3533.09,ACTIVE,2026-02-03,HIGH VALUE CABINET,341,0,OUT_OF_STOCK
f6203f7d-909a-4929-958f-d2b9c02e3155,0084942a-7f9c-4342-a2ef-afdd30ce7796,B46-4582-00787-01,ENH-MAIN-00697,2028-10-01,56,17,122,89.11,ACTIVE,2025-11-19,MAIN STORE,834,4990.16,HEALTHY
8df39017-51a3-46ea-8ddf-15c2cc01c2f3,0084942a-7f9c-4342-a2ef-afdd30ce7796,B48-2524-04774-02,BASE-GENE-04471,2030-05-25,2,3,27,329.91,ACTIVE,2026-01-31,FRIDGE,1435,659.82,LOW_STOCK
71d3f6e9-b248-46a1-9880-3a9fa50ff354,0084942a-7f9c-4342-a2ef-afdd30ce7796,B48-5798-02658-01,ENH-MAIN-00841,2027-06-08,0,4,30,114.38,ACTIVE,2025-08-05,FRIDGE,353,0,OUT_OF_STOCK
b1b2d3b0-b9bf-4899-b239-ed9a215f7d8b,0084942a-7f9c-4342-a2ef-afdd30ce7796,B48-6802-06900-02,ENH-MAIN-00147,2029-07-28,8,3,23,273.18,ACTIVE,2026-04-12,SHELF A,1134,2185.44,HEALTHY
2db8e720-b5d5-44c2-ab27-90b09ce16a34,0084942a-7f9c-4342-a2ef-afdd30ce7796,B53-0960-01270-01,ENH-MAIN-00622,2029-05-23,3,1,5,1452.1,ACTIVE,2026-03-07,HIGH VALUE CABINET,1068,4356.3,HEALTHY
f30b833f-20ca-435f-91d1-3d6713fc10de,0084942a-7f9c-4342-a2ef-afdd30ce7796,B55-6317-01106-01,ENH-MAIN-00922,2027-08-02,0,2,19,292.34,ACTIVE,2025-12-06,SHELF A,408,0,OUT_OF_STOCK
e720ba8b-7856-401b-8eb8-f4dfc3029737,0084942a-7f9c-4342-a2ef-afdd30ce7796,B57-3389-03870-01,ENH-MAIN-00859,2027-07-12,0,1,9,4937.53,ACTIVE,2025-06-15,HIGH VALUE CABINET,387,0,OUT_OF_STOCK
0b16285f-1eb4-42d7-a037-7078f31e0e68,0084942a-7f9c-4342-a2ef-afdd30ce7796,B57-6538-06656-01,BASE-GENE-01268,2029-07-31,1,3,21,314.1,ACTIVE,2025-10-16,SHELF A,1137,314.1,LOW_STOCK
e22e436c-3daf-4e20-bd52-4b454cb78b2b,0084942a-7f9c-4342-a2ef-afdd30ce7796,B58-3674-03350-01,ENH-MAIN-00241,2029-07-11,1,1,12,294.45,ACTIVE,2025-06-26,SHELF B,1117,294.45,LOW_STOCK
0a9886ef-2665-4772-80a8-c07b310b81ec,0084942a-7f9c-4342-a2ef-afdd30ce7796,B58-5673-02254-01,ENH-MAIN-00154,2029-01-13,8,3,27,368.51,ACTIVE,2026-01-16,SHELF A,938,2948.08,HEALTHY
d41008a5-ec8f-47c4-ae83-10dbb8c8142c,0084942a-7f9c-4342-a2ef-afdd30ce7796,B62-0214-02570-01,ENH-MAIN-00890,2027-10-08,0,1,5,981.36,ACTIVE,2025-09-05,SHELF A,475,0,OUT_OF_STOCK
a72200b0-9c06-4024-a9f3-bbc5902f1aa6,0084942a-7f9c-4342-a2ef-afdd30ce7796,B65-3229-03767-01,BASE-GENE-06307,2028-08-31,23,9,64,76.31,ACTIVE,2025-09-17,MAIN STORE,803,1755.13,HEALTHY
abeec773-c17c-45a1-a4c4-1dd1b4d885b0,0084942a-7f9c-4342-a2ef-afdd30ce7796,B78-0230-03067-01,ENH-MAIN-00340,2026-12-11,0,7,55,73.19,ACTIVE,2025-11-17,SHELF A,174,0,OUT_OF_STOCK
00dfc987-e694-4069-862e-6295363c394c,0084942a-7f9c-4342-a2ef-afdd30ce7796,B78-1751-02228-01,ENH-MAIN-00557,2030-07-02,5,1,9,332.63,ACTIVE,2026-04-13,MAIN STORE,1473,1663.15,HEALTHY
c58ddbab-b4ef-4407-af10-97dc35661837,0084942a-7f9c-4342-a2ef-afdd30ce7796,B78-2932-03394-01,ENH-MAIN-00066,2028-08-14,79,22,162,16.71,ACTIVE,2026-05-17,SHELF A,786,1320.09,HEALTHY
e39b9016-f0d4-4a84-b053-7ccf61dbacbb,0084942a-7f9c-4342-a2ef-afdd30ce7796,B78-2959-03050-01,ENH-MAIN-00801,2029-06-29,0,2,19,27.04,ACTIVE,2025-09-02,SHELF B,1105,0,OUT_OF_STOCK
1d2eb435-0b86-40f9-932b-27c749c590f8,0084942a-7f9c-4342-a2ef-afdd30ce7796,B86-3978-04236-01,BASE-GENE-04973,2029-02-18,6,3,27,182.69,ACTIVE,2026-03-27,CONTROLLED ROOM,974,1096.14,HEALTHY
b871e7f3-6f4f-4dc9-9339-3764dcd02b68,0084942a-7f9c-4342-a2ef-afdd30ce7796,B87-4139-00278-02,ENH-MAIN-00296,2031-04-03,4,1,7,264.32,ACTIVE,2025-07-07,CONTROLLED ROOM,1748,1057.28,HEALTHY
acafe778-a91e-4700-979d-90390a52ef97,0084942a-7f9c-4342-a2ef-afdd30ce7796,B91-0312-00406-01,ENH-MAIN-00524,2029-10-16,15,9,70,38.96,ACTIVE,2025-12-16,FRIDGE,1214,584.4,HEALTHY
5d7fe813-975f-436d-b80f-2699e13801ff,0084942a-7f9c-4342-a2ef-afdd30ce7796,B94-2764-02800-01,ENH-MAIN-01058,2027-02-04,0,1,4,218.41,ACTIVE,2025-11-12,SHELF A,229,0,OUT_OF_STOCK
6893dd86-29e7-452a-b31d-1ae36af76653,0084942a-7f9c-4342-a2ef-afdd30ce7796,B95-0887-02809-01,ENH-MAIN-00884,2030-01-23,3,1,5,338.38,ACTIVE,2025-08-27,MAIN STORE,1313,1015.14,HEALTHY
95795216-3755-4af7-bcaa-463eadd17bff,0084942a-7f9c-4342-a2ef-afdd30ce7796,B97-0672-02153-01,BASE-GENE-03570,2026-10-14,8,4,34,231.18,ACTIVE,2025-09-20,SHELF B,116,1849.44,NEAR_EXPIRY_WARNING
3db399b9-a289-4c1e-9aae-a4e38b88974a,0084942a-7f9c-4342-a2ef-afdd30ce7796,B97-1032-03053-01,ENH-MAIN-01162,2028-12-24,8,2,19,295.25,ACTIVE,2025-12-15,SHELF A,918,2362,HEALTHY
2223d545-c35b-4465-bc89-5d5bf3ed1f77,0084942a-7f9c-4342-a2ef-afdd30ce7796,B97-1331-01701-03,ENH-MAIN-01131,2030-12-22,3,1,5,818.22,ACTIVE,2026-01-05,MAIN STORE,1646,2454.66,HEALTHY
88adc566-b365-421d-b745-becbc340784f,0084942a-7f9c-4342-a2ef-afdd30ce7796,B97-1332-01722-01,ENH-MAIN-00195,2030-10-15,0,3,23,121.71,ACTIVE,2025-12-29,MAIN STORE,1578,0,OUT_OF_STOCK
6d71ca1d-8b93-4431-a9f2-46b2337f58ef,0084942a-7f9c-4342-a2ef-afdd30ce7796,B97-1721-02154-01,ENH-MAIN-00445,2030-12-05,8,2,16,122.58,ACTIVE,2025-11-15,MAIN STORE,1629,980.64,HEALTHY
a866c525-f494-4055-b19c-3760a9db670f,0084942a-7f9c-4342-a2ef-afdd30ce7796,B97-1851-02295-01,BASE-GENE-02511,2026-07-25,0,2,16,56.56,ACTIVE,2025-11-15,CONTROLLED ROOM,35,0,OUT_OF_STOCK
8e8edc2d-984e-47a1-b9c6-3d9e95d96bf4,0084942a-7f9c-4342-a2ef-afdd30ce7796,B97-1964-02360-01,ENH-MAIN-01190,2031-03-24,8,3,25,109.84,ACTIVE,2025-11-20,FRIDGE,1738,878.72,HEALTHY
cb929874-f54c-44a4-838b-27b9303bc7e4,0084942a-7f9c-4342-a2ef-afdd30ce7796,B97-2715-04608-01,BASE-GENE-00825,2027-12-07,0,1,4,965.86,ACTIVE,2025-08-10,CONTROLLED ROOM,535,0,OUT_OF_STOCK
32797689-fc4c-44a2-a115-21b87a01fe26,0084942a-7f9c-4342-a2ef-afdd30ce7796,B97-2810-00882-03,ENH-MAIN-00238,2031-03-05,4,2,14,852.19,ACTIVE,2025-12-11,SHELF A,1719,3408.76,HEALTHY
ade11fe9-a9fe-48e9-be82-d5030790edf7,0084942a-7f9c-4342-a2ef-afdd30ce7796,B97-4867-05180-04,ENH-MAIN-00990,2028-12-28,4,1,7,336.59,ACTIVE,2025-10-22,MAIN STORE,922,1346.36,HEALTHY
d991912e-b3f2-43bd-a618-a0fa4719d63d,0084942a-7f9c-4342-a2ef-afdd30ce7796,B97-7833-06725-01,BASE-GENE-01361,2027-06-15,0,1,4,165.92,ACTIVE,2025-10-10,MAIN STORE,360,0,OUT_OF_STOCK
c3a6e40e-b00b-4700-b5f6-12755b99e398,0084942a-7f9c-4342-a2ef-afdd30ce7796,BA6-9282-06594-03,BASE-GENE-05411,2027-11-20,31,17,124,49.28,ACTIVE,2026-03-07,CONTROLLED ROOM,518,1527.68,HEALTHY
21e0565b-59af-496f-9e59-83428f833a5b,0084942a-7f9c-4342-a2ef-afdd30ce7796,BC2-9319-08595-10,BASE-GENE-07635,2029-09-20,336,86,624,17.57,ACTIVE,2025-11-14,FRIDGE,1188,5903.52,HEALTHY
0d67de37-8e16-49aa-8461-5ca9c66406a1,0084942a-7f9c-4342-a2ef-afdd30ce7796,BC3-9325-09392-01,ENH-MAIN-00090,2029-03-26,28,8,63,79.45,ACTIVE,2026-03-30,SHELF A,1010,2224.6,HEALTHY
f4730cb4-4033-4f63-8763-bdd02155799e,0084942a-7f9c-4342-a2ef-afdd30ce7796,BC3-A985-12120-01,ENH-MAIN-00844,2027-09-27,0,1,9,430.81,ACTIVE,2026-01-09,CONTROLLED ROOM,464,0,OUT_OF_STOCK
11497e35-2c1f-4f28-a482-9cf3db9e23eb,0084942a-7f9c-4342-a2ef-afdd30ce7796,BD0-9346-08419-02,ENH-MAIN-00344,2028-09-07,336,85,615,8.39,ACTIVE,2025-12-25,SHELF A,810,2819.04,HEALTHY
8e0bfcad-f653-43ae-b53d-c3253aa0d9bf,0084942a-7f9c-4342-a2ef-afdd30ce7796,BE7-7176-20339-01,ENH-MAIN-00382,2026-11-24,0,1,12,257.95,ACTIVE,2026-01-13,CONTROLLED ROOM,157,0,OUT_OF_STOCK
bf53baf4-e0fd-4696-b4e2-272fd48f2010,0084942a-7f9c-4342-a2ef-afdd30ce7796,BF1-B190-12383-01,ENH-MAIN-00133,2031-06-02,2,1,4,164.53,ACTIVE,2026-02-27,CONTROLLED ROOM,1808,329.06,HEALTHY
4467fe35-07cd-4de6-953e-873cce1930db,0084942a-7f9c-4342-a2ef-afdd30ce7796,BF1-D145-12254-01,BASE-GENE-05019,2027-08-13,0,4,34,398.8,ACTIVE,2025-07-18,MAIN STORE,419,0,OUT_OF_STOCK
95fbcde8-65b6-47b7-961c-ea75aab967da,0084942a-7f9c-4342-a2ef-afdd30ce7796,BG4-3540-05849-02,BASE-GENE-07331,2030-10-08,8,3,23,194.34,ACTIVE,2025-09-30,FRIDGE,1571,1554.72,HEALTHY
4f3cda8f-7fe9-49fb-840a-64905f7995b5,0084942a-7f9c-4342-a2ef-afdd30ce7796,BG5-9416-09531-01,ENH-MAIN-00597,2027-03-03,0,4,32,318.54,ACTIVE,2026-03-18,FRIDGE,256,0,OUT_OF_STOCK
0d4ff9c9-58a1-45c4-b527-0867f09a17f6,0084942a-7f9c-4342-a2ef-afdd30ce7796,BH6-9195-09611-03,ENH-MAIN-00921,2030-05-20,8,3,21,316.48,ACTIVE,2025-08-01,SHELF B,1430,2531.84,HEALTHY
f805e1ca-eb4e-4c5c-ad28-2a3416774727,0084942a-7f9c-4342-a2ef-afdd30ce7796,BH6-D269-03255-01,ENH-MAIN-00585,2026-10-26,0,2,18,100.6,ACTIVE,2026-05-01,SHELF B,128,0,OUT_OF_STOCK
a24798c9-b95b-4094-a66f-20f6ae7f754f,0084942a-7f9c-4342-a2ef-afdd30ce7796,BH6-D944-04448-01,ENH-MAIN-01020,2026-09-10,0,3,23,252.22,ACTIVE,2025-09-10,MAIN STORE,82,0,OUT_OF_STOCK
11ec54e4-5ca2-46de-bd85-7a51ffde8b0a,0084942a-7f9c-4342-a2ef-afdd30ce7796,BH6-E070-19483-01,BASE-GENE-02446,2031-02-18,3,1,5,4996.06,ACTIVE,2025-12-18,HIGH VALUE CABINET,1704,14988.18,HEALTHY
9fa8c42e-a51c-46e4-9d2b-e2efee43b4c7,0084942a-7f9c-4342-a2ef-afdd30ce7796,BI4-A017-10444-01,BASE-GENE-04071,2030-02-21,16,6,48,93.67,ACTIVE,2026-02-14,MAIN STORE,1342,1498.72,HEALTHY
465d6e23-184d-4bb5-9f81-9a2b7c6df4af,0084942a-7f9c-4342-a2ef-afdd30ce7796,BI4-D690-19109-01,ENH-MAIN-01175,2027-01-21,0,1,4,1768.15,ACTIVE,2026-03-04,HIGH VALUE CABINET,215,0,OUT_OF_STOCK
41859ea7-9e6f-4112-828a-fa880061955d,0084942a-7f9c-4342-a2ef-afdd30ce7796,BN6-9502-09726-01,ENH-MAIN-00754,2029-03-26,3,5,36,130.89,ACTIVE,2025-08-28,FRIDGE,1010,392.67,LOW_STOCK
56e3febe-2525-4581-9d4f-709a45208156,0084942a-7f9c-4342-a2ef-afdd30ce7796,BO5-A322-10856-01,ENH-MAIN-00067,2029-09-24,19,5,36,224.38,ACTIVE,2025-12-13,SHELF A,1192,4263.22,HEALTHY
f716bb2c-0c01-4e99-a5d3-4bf0048b7a11,0084942a-7f9c-4342-a2ef-afdd30ce7796,BR7-9604-13267-02,ENH-MAIN-00768,2030-04-08,10,3,23,52.48,ACTIVE,2025-10-18,CONTROLLED ROOM,1388,524.8,HEALTHY
b0c699e8-dc51-46bb-a4fe-e560f76b7a05,0084942a-7f9c-4342-a2ef-afdd30ce7796,BT0-9633-09861-02,ENH-MAIN-00237,2029-08-15,5,5,36,266.54,ACTIVE,2026-03-13,MAIN STORE,1152,1332.7,LOW_STOCK
e24c5680-0f40-4c82-85d5-cf118595bedd,0084942a-7f9c-4342-a2ef-afdd30ce7796,BT2-8959-09294-02,BASE-GENE-05576,2030-06-24,9,4,28,345.37,ACTIVE,2026-03-18,FRIDGE,1465,3108.33,HEALTHY
a99d0155-a372-4800-a6fc-96d439c8c586,0084942a-7f9c-4342-a2ef-afdd30ce7796,BT9-7489-02819-02,ENH-MAIN-00313,2029-03-30,2,1,4,715.74,ACTIVE,2025-10-30,FRIDGE,1014,1431.48,HEALTHY
a098f0b4-ce7b-459f-88ca-799941d29641,0084942a-7f9c-4342-a2ef-afdd30ce7796,BT9-8045-02928-02,BASE-GENE-03781,2028-07-13,3,1,5,707.04,ACTIVE,2025-06-29,CONTROLLED ROOM,754,2121.12,HEALTHY
66c7c299-c20c-46b4-b5e3-78c52e0dbe01,0084942a-7f9c-4342-a2ef-afdd30ce7796,BV2-6783-06881-02,ENH-MAIN-00500,2027-04-29,46,13,95,62.46,ACTIVE,2025-08-21,SHELF A,313,2873.16,HEALTHY
284fb3ef-6520-4254-88ac-0ddcdf4d3903,0084942a-7f9c-4342-a2ef-afdd30ce7796,BV9-9732-10093-01,ENH-MAIN-00370,2027-04-08,0,1,4,274.13,ACTIVE,2026-01-17,SHELF A,292,0,OUT_OF_STOCK
8dd4f122-8970-4b74-8eed-4903fda27799,0084942a-7f9c-4342-a2ef-afdd30ce7796,BW0-9652-09941-01,BASE-GENE-02203,2027-09-22,0,1,9,324.97,ACTIVE,2025-09-07,SHELF A,459,0,OUT_OF_STOCK
c70ebe07-9890-477e-81fa-ba09b6f88233,0084942a-7f9c-4342-a2ef-afdd30ce7796,BW1-4220-04628-02,BASE-GENE-02710,2028-07-01,5,4,32,281.8,ACTIVE,2025-09-07,FRIDGE,742,1409,HEALTHY
