id,pharmacy_id,drug_code,batch_number,system_quantity,counted_quantity,variance,variance_type,reason,status,resolved_by,resolved_at,created_at
7de1acae-f739-483e-9f2f-07657ad1e59c,3b42936b-7b0f-4d51-806d-8ac6eab5009c,E06-0366-05221-01,SIM-B-FSCAMB-E06036605221-NE_WARNING-026,26,21,-5,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
f94e3d85-c7e1-4e57-aec5-ec55771474be,3b42936b-7b0f-4d51-806d-8ac6eab5009c,E11-0700-00788-01,SIM-B-FSCAMB-E11070000788-HEALTHY-024,41,29,-12,SHORTAGE,SYSTEM_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
5bc0e7c7-a829-4bba-a524-e8c97d5d283b,496cd94e-4f16-4a63-a599-7da8e75020a4,A11-5287-00626-01,BASE-COMM-03123,0,2,2,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
6c50bdd6-9b58-476d-a1a3-aed0dfff01df,496cd94e-4f16-4a63-a599-7da8e75020a4,AH4-A333-10873-01,BASE-COMM-05705,6,9,3,SURPLUS,COUNTING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
9db15b51-d107-46bf-8f55-32aee43c9b5a,496cd94e-4f16-4a63-a599-7da8e75020a4,D23-6966-07038-01,BASE-COMM-00429,0,2,2,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
1da0069f-3261-463e-b131-da5e40284b8a,496cd94e-4f16-4a63-a599-7da8e75020a4,DO3-A126-10599-02,SIM-B-FRNRET-DO3A12610599-LOW_STOCK-017,35,28,-7,SHORTAGE,COUNTING_ERROR,REJECTED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
ac64b9c6-2aab-44f6-8650-c95c76414c14,496cd94e-4f16-4a63-a599-7da8e75020a4,E08-3921-03189-01,SIM-B-FRNRET-E08392103189-HEALTHY-270,155,138,-17,SHORTAGE,SYSTEM_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
74d71c3c-c32a-4b94-aa8c-67186c7764b8,496cd94e-4f16-4a63-a599-7da8e75020a4,E11-4705-07509-01,SIM-B-FRNRET-E11470507509-LOW_STOCK-024,30,26,-4,SHORTAGE,THEFT_SUSPECTED,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
6c6a3588-c2a1-4994-946e-8aebfbb8c656,b477cd79-c0e5-4dcf-9804-2be2ef47a936,A04-3765-05459-01,BASE-COMM-07324,16,20,4,SURPLUS,RECEIVING_ERROR,REJECTED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
6fff708d-c466-4c4a-8267-d0d5ca7a42bf,b477cd79-c0e5-4dcf-9804-2be2ef47a936,B65-3229-03767-01,BASE-COMM-00499,55,52,-3,SHORTAGE,THEFT_SUSPECTED,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
7e405263-7c81-45dd-a2a7-a318e7579bce,b477cd79-c0e5-4dcf-9804-2be2ef47a936,D49-3310-04491-01,BASE-COMM-00710,0,2,2,SURPLUS,SYSTEM_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
e49904de-2bed-45a5-80a3-7c684acbc058,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E04-2481-02913-01,SIM-B-FRNRET-E04248102913-HEALTHY-031,150,153,3,SURPLUS,SYSTEM_ERROR,REJECTED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
007106b7-c6ab-4cf1-85db-ccd9a435f631,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E09-0098-03936-04,SIM-B-FRNRET-E09009803936-LOW_STOCK-018,26,23,-3,SHORTAGE,COUNTING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
59699ecd-8600-4ef6-b3c4-ce1ccab4d202,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E12-3499-20179-01,SIM-B-FRNRET-E12349920179-HEALTHY-085,9,8,-1,SHORTAGE,DISPENSING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
16749496-e95a-402a-847a-375488b89d75,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,BA1-9260-09298-01,BASE-COMM-05214,60,51,-9,SHORTAGE,SYSTEM_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
2be3f738-e7fc-4440-b566-9307d6fef19a,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,A40-5529-05849-01,BASE-COMM-04790,0,9,9,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
f13cf374-b5fd-4a32-bc4a-1393161e411f,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,BV2-1615-02028-02,BASE-COMM-07795,51,41,-10,SHORTAGE,SYSTEM_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
2cac90cb-bf0c-4dd4-8205-dcec471dd86f,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,D36-6488-06610-01,BASE-COMM-03660,23,19,-4,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
6f300f66-b393-4b8f-a6ad-044700ee94d7,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,DO2-B775-13583-01,SIM-B-FRNRET-DO2B77513583-PRE_OOS-015,36,31,-5,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
971ce5e4-d8c2-45a4-be16-3625393dab76,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,E06-0366-05221-01,SIM-B-FRNRET-E06036605221-HEALTHY-150,40,31,-9,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
73f21513-d94b-4f63-a98f-294785b29ee2,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,DO2-B774-13581-01,SIM-B-FRNRET-DO2B77413581-HEALTHY-024,52,37,-15,SHORTAGE,THEFT_SUSPECTED,UNDER_REVIEW,,,2026-03-28T09:00:00
23b4f58f-6fe7-42cf-81c6-bf4f4a106b59,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,DRCN-2024-004907,BASE-COMM-05875,122,127,5,SURPLUS,COUNTING_ERROR,REJECTED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
e513ec10-18ea-453e-85be-0cbcde6383ac,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,E04-0530-05985-01,BASE-COMM-02929,2,1,-1,SHORTAGE,SYSTEM_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
2af3b958-f586-4e24-84f2-eb1512cbd22c,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,B31-4783-01505-01,ENH-FSC-DIAL-03593,27,34,7,SURPLUS,COUNTING_ERROR,REJECTED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
cd1c378b-9e2d-4d38-9f92-50bb390b6811,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,C97-2231-02631-01,ENH-FSC-DIAL-03583,7,6,-1,SHORTAGE,DISPENSING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
49e58cf1-017b-452c-8e88-c6437b2d5489,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,C30-1353-01842-01,ENH-FSC-DIAL-03460,6,4,-2,SHORTAGE,SYSTEM_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
ebe23324-455a-42c7-8726-6d63020b582d,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,C82-4099-01903-01,BASE-GENE-06622,28,20,-8,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
9afb9b8e-a30a-49a5-920b-93b18535f01c,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,E08-1731-02210-01,SIM-B-FRNRET-E08173102210-HEALTHY-205,336,327,-9,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
cdca4cd8-7ff8-4eca-afa2-3ecce70f1c37,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,E09-0100-00458-01,SIM-B-FRNRET-E09010000458-HEALTHY-298,332,340,8,SURPLUS,SYSTEM_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
95954ed1-02b5-4d60-a9de-5149f22548cc,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,E11-7480-09212-02,SIM-B-FRNRET-E11748009212-HEALTHY-103,120,104,-16,SHORTAGE,SYSTEM_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
deaed0f9-5a10-41db-bab2-83eee427adc6,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,E08-1742-02205-01,SIM-B-FRNRET-E08174202205-NE_CRITICAL-007,95,103,8,SURPLUS,RECEIVING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
409a296d-7ff5-4e61-a6e8-889fac3994ec,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,E08-3921-03188-02,SIM-B-FRNRET-E08392103188-HEALTHY-169,157,142,-15,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
4a463a9a-557f-45ca-b8c2-b8c05a1ada20,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,E12-8826-08702-03,SIM-B-FRNRET-E12882608702-LOW_STOCK-001,21,18,-3,SHORTAGE,DISPENSING_ERROR,REJECTED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
fb154b3f-bc49-41b2-981c-abeedecee2c1,63078148-c8f6-4537-b3f2-edcec7fd1bd4,A31-7933-07753-01,BASE-COMM-06946,0,5,5,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
bc667816-3758-4b0a-90d6-c802977627e6,63078148-c8f6-4537-b3f2-edcec7fd1bd4,A96-1268-05983-01,BASE-COMM-01080,0,2,2,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
b440d7b5-ad8a-4355-a03c-567f148fc564,63078148-c8f6-4537-b3f2-edcec7fd1bd4,B97-3631-00280-01,BASE-COMM-07414,230,240,10,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
06ef4566-f13b-48cc-8617-96509e20c00a,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,A54-6073-06266-01,BASE-GENE-07844,0,10,10,SURPLUS,SYSTEM_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
f5251290-152c-408e-953b-538b10b890f3,3ac8d640-6143-48b1-847a-ec720633e254,A43-0711-00818-01,BASE-GENE-06680,3,2,-1,SHORTAGE,THEFT_SUSPECTED,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
9ac3376f-31be-4a93-af46-e186a0e1b1e8,3ac8d640-6143-48b1-847a-ec720633e254,A60-2628-02789-01,BASE-GENE-03708,231,227,-4,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
c2a07f19-f1cf-4802-99d6-4f69d02a4395,3ac8d640-6143-48b1-847a-ec720633e254,A77-1089-00760-01,ENH-FSC-CARD-03648,3,2,-1,SHORTAGE,COUNTING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
63d427f3-2835-4cf8-aac7-27ca681647e7,3ac8d640-6143-48b1-847a-ec720633e254,AJ1-7345-09958-02,BASE-GENE-05225,73,63,-10,SHORTAGE,DISPENSING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
daeabef6-8a5a-4379-859e-b280177a9cb2,3ac8d640-6143-48b1-847a-ec720633e254,AU8-7580-05331-02,BASE-GENE-04967,2,1,-1,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
d3a96bee-6c8f-4821-aa1f-5522d5bfaba6,3ac8d640-6143-48b1-847a-ec720633e254,B11-8239-02569-01,ENH-FSC-CARD-03873,84,89,5,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
c0a3d9cd-e080-44f1-8fc7-c6a3ab41265b,3ac8d640-6143-48b1-847a-ec720633e254,B72-0723-00835-01,ENH-FSC-CARD-03879,2,4,2,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
097aa2ea-017b-416a-a3d8-bac68f9fdce2,3ac8d640-6143-48b1-847a-ec720633e254,B97-6004-06206-01,ENH-FSC-CARD-03771,0,1,1,SURPLUS,COUNTING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
4e2c010e-d639-4961-9b07-352dc7f06ab6,3ac8d640-6143-48b1-847a-ec720633e254,BO2-B434-05556-01,BASE-GENE-01013,212,201,-11,SHORTAGE,COUNTING_ERROR,REJECTED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
06fe5f6f-1cd8-4382-8830-3920407cbceb,3ac8d640-6143-48b1-847a-ec720633e254,C01-5390-03678-01,ENH-FSC-CARD-03739,26,24,-2,SHORTAGE,SYSTEM_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
63f87621-b336-4401-b8d4-ae4a9859d253,3ac8d640-6143-48b1-847a-ec720633e254,C46-1350-05320-01,BASE-GENE-05502,5,4,-1,SHORTAGE,COUNTING_ERROR,REJECTED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
442015c9-ec8e-4a9c-bfe4-d53d94166d3d,3ac8d640-6143-48b1-847a-ec720633e254,C73-5447-05808-01,ENH-FSC-CARD-03699,0,7,7,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
1552d672-f7ed-47ea-8a10-dce3789ba2c9,3ac8d640-6143-48b1-847a-ec720633e254,CE7-A313-10845-01,ENH-FSC-CARD-03664,32,42,10,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
d38e5631-0b80-4f42-9893-28472c2f1e66,3ac8d640-6143-48b1-847a-ec720633e254,D38-5885-06083-01,BASE-GENE-01385,5,4,-1,SHORTAGE,COUNTING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
03447248-5a73-4be2-b7bb-b59ee60293f1,3ac8d640-6143-48b1-847a-ec720633e254,D60-4792-02434-04,BASE-GENE-04550,30,23,-7,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
c84c3d93-c73e-4422-b600-e07e719256c5,3ac8d640-6143-48b1-847a-ec720633e254,D86-0508-01028-01,BASE-GENE-00832,2,1,-1,SHORTAGE,SYSTEM_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
13a9c893-24d1-4cfc-9c8c-4d4a5027faf4,3ac8d640-6143-48b1-847a-ec720633e254,DC3-A015-01124-02,BASE-GENE-00561,0,1,1,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
e19fef84-1e0b-4cb8-ae64-8816c675b9b5,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,A07-1819-03231-02,BASE-COMM-04503,13,11,-2,SHORTAGE,THEFT_SUSPECTED,REJECTED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
b20b060b-3c10-4c07-bda3-e55ac8e1a4d2,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,A96-0338-03982-01,BASE-COMM-00019,42,29,-13,SHORTAGE,THEFT_SUSPECTED,UNDER_REVIEW,,,2026-03-28T09:00:00
fbfa1357-159c-4ea5-a4b8-25c4fd4ef99c,64b87f0b-d7de-46cc-9900-026be05d37d0,A19-7285-07287-01,BASE-ER-03118,2,1,-1,SHORTAGE,DISPENSING_ERROR,REJECTED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
7ebe4abe-873d-41e7-9277-a1547d6eed47,64b87f0b-d7de-46cc-9900-026be05d37d0,A30-1526-03356-01,BASE-ER-01527,4,3,-1,SHORTAGE,SYSTEM_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
c23be9b1-2e15-4de7-af25-ee3c12ece028,64b87f0b-d7de-46cc-9900-026be05d37d0,A54-0245-01404-01,ENH-FSC-DAY-03080,4,3,-1,SHORTAGE,THEFT_SUSPECTED,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
9341e149-227e-4e36-aa28-03bbc9b1495a,64b87f0b-d7de-46cc-9900-026be05d37d0,A72-5791-01098-01,ENH-FSC-DAY-03204,5,13,8,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
584dc1d2-1848-4d33-9c21-a5da3f930580,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,B46-0676-05512-01,ENH-FSC-ONC-02531,3,2,-1,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
268e5985-f456-4e86-9307-70a812445ef2,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,B97-4867-05179-03,BASE-SPEC-02286,6,5,-1,SHORTAGE,THEFT_SUSPECTED,UNDER_REVIEW,,,2026-03-28T09:00:00
09a1bca8-5131-4e99-9570-c9d766083664,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,B97-1331-01701-01,ENH-FSC-ONC-02883,13,19,6,SURPLUS,SYSTEM_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
d187e37a-40b5-43b9-b318-15512c124c07,64b87f0b-d7de-46cc-9900-026be05d37d0,A77-6241-06186-01,BASE-ER-06611,1,2,1,SURPLUS,RECEIVING_ERROR,REJECTED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
e07aecfd-9769-46b4-b766-96d47839dece,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,A46-2722-04581-01,BASE-GENE-04892,5,15,10,SURPLUS,RECEIVING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
eea8be46-b402-4e39-b09b-539462e755f9,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,BN5-9526-09714-01,BASE-SPEC-01083,0,10,10,SURPLUS,SYSTEM_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
a50e7771-6796-4dcc-bae5-805533d7ec4d,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,A40-3161-05350-01,BASE-GENE-03941,17,12,-5,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
2775b74e-bff6-474f-bb30-4b38015a65e8,64b87f0b-d7de-46cc-9900-026be05d37d0,AT0-9112-06739-02,ENH-FSC-DAY-03120,12,10,-2,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
a59419eb-0f44-42c1-bad1-83578ffa276f,64b87f0b-d7de-46cc-9900-026be05d37d0,B12-0264-00356-01,ENH-FSC-DAY-03295,5,3,-2,SHORTAGE,THEFT_SUSPECTED,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
0265a75d-c896-4c1e-9896-9eaaa671991a,64b87f0b-d7de-46cc-9900-026be05d37d0,B30-5624-01764-01,ENH-FSC-DAY-02963,1,0,-1,SHORTAGE,THEFT_SUSPECTED,REJECTED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
b57a33d6-9bab-46a3-9bdd-eeb8d51eab22,64b87f0b-d7de-46cc-9900-026be05d37d0,B48-2028-02478-02,ENH-FSC-DAY-02910,55,46,-9,SHORTAGE,THEFT_SUSPECTED,UNDER_REVIEW,,,2026-03-28T09:00:00
fde43380-df27-4b83-bdf0-47726e2daf48,64b87f0b-d7de-46cc-9900-026be05d37d0,B75-2102-05197-01,ENH-FSC-DAY-03074,1,0,-1,SHORTAGE,SYSTEM_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
e2cf2856-22a0-4817-8fdb-789b29478b2a,64b87f0b-d7de-46cc-9900-026be05d37d0,BH2-C419-02756-01,ENH-FSC-DAY-03202,32,23,-9,SHORTAGE,DISPENSING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
ac8be504-262d-4684-82b1-000f60800b96,64b87f0b-d7de-46cc-9900-026be05d37d0,C01-3833-03082-01,BASE-ER-07607,15,12,-3,SHORTAGE,SYSTEM_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
97bba5a0-1521-40ca-adff-f270f042ae84,64b87f0b-d7de-46cc-9900-026be05d37d0,C73-0647-04558-02,ENH-FSC-DAY-03109,1,10,9,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
df2520c2-9dd6-49cf-bd37-94ec3e6990f4,64b87f0b-d7de-46cc-9900-026be05d37d0,C91-0692-02907-03,ENH-FSC-DAY-02924,53,38,-15,SHORTAGE,COUNTING_ERROR,REJECTED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
b75d1041-6416-49d9-accf-cf4dd14c9635,64b87f0b-d7de-46cc-9900-026be05d37d0,D60-4792-02435-01,BASE-ER-02268,2,8,6,SURPLUS,RECEIVING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
77796361-9e29-46f2-b19e-e75dcbfed8ff,64b87f0b-d7de-46cc-9900-026be05d37d0,D86-0310-01352-01,ENH-FSC-DAY-03293,6,4,-2,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
55e037ea-2537-43d3-a3fc-4b09a2a26228,3b42936b-7b0f-4d51-806d-8ac6eab5009c,A94-0368-01585-01,BASE-OR-04032,0,3,3,SURPLUS,SYSTEM_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
e4099810-57e4-4f82-962e-4343ed8f1260,3b42936b-7b0f-4d51-806d-8ac6eab5009c,B42-3364-05375-01,BASE-OR-00544,0,2,2,SURPLUS,RECEIVING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
e40b9335-7cb5-495a-8c55-a8488efdae1a,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,A97-1831-02279-01,BASE-COMM-04345,13,17,4,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
e05cbdee-3b97-4087-81e8-18fb0f87c804,f1c21a7b-b096-4416-ae32-343bb5fac048,A94-5885-06083-03,BASE-GENE-07200,12,10,-2,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
7a937648-9579-4d9c-938e-14208296b96c,f1c21a7b-b096-4416-ae32-343bb5fac048,B61-5153-05689-01,BASE-GENE-07233,192,181,-11,SHORTAGE,SYSTEM_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
ed118c8d-0ae6-467f-9dcc-dc2a25b0af03,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,AH4-8864-08822-01,BASE-COMM-01054,0,2,2,SURPLUS,RECEIVING_ERROR,REJECTED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
094531ff-0733-458b-aa38-defaa916796a,3b42936b-7b0f-4d51-806d-8ac6eab5009c,C18-0583-03035-01,BASE-OR-07306,58,41,-17,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
1c0bf68f-2fc7-4849-a2fc-d80f7622b22b,3b42936b-7b0f-4d51-806d-8ac6eab5009c,C30-1207-01554-01,BASE-OR-05356,28,33,5,SURPLUS,COUNTING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
53c16368-75e3-472b-aa8b-4f8e31263f37,3b42936b-7b0f-4d51-806d-8ac6eab5009c,C81-2172-00141-01,BASE-OR-00405,0,10,10,SURPLUS,RECEIVING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
37f16886-c4a4-4672-8fb7-923a96e55426,3b42936b-7b0f-4d51-806d-8ac6eab5009c,CW9-D350-04131-01,BASE-OR-02044,25,21,-4,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
3c06689a-64b5-4f26-8ada-0839c24b8bf1,3b42936b-7b0f-4d51-806d-8ac6eab5009c,D84-0217-00661-01,BASE-OR-07295,0,3,3,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
549ae921-a230-4058-8d99-60626d6ae6e8,3b42936b-7b0f-4d51-806d-8ac6eab5009c,DO2-B774-13581-01,SIM-B-FSCAMB-DO2B77413581-HEALTHY-340,131,125,-6,SHORTAGE,THEFT_SUSPECTED,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
58686371-9eec-4639-b38b-13926d8d96bc,3b42936b-7b0f-4d51-806d-8ac6eab5009c,DO3-A126-10599-02,SIM-B-FSCAMB-DO3A12610599-HEALTHY-345,320,328,8,SURPLUS,SYSTEM_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
